id,reputation,CreationDate,DisplayName,Location,EmailHash,AccountID
"4417644","1","2015-01-04 16:02:15","Luca D'Ambrosio","","","5573160"
"4417645","1","2015-01-04 16:02:41","Anna Mileusnic","","","5573161"
"4417646","63","2015-01-04 16:03:18","Mix Kira","","","5573162"
"4417647","1","2015-01-04 16:03:21","ckp1701","Poland","","5573163"
"4417648","1","2015-01-04 16:03:31","Adrian Pflugshaupt","","","5573165"
"4417650","1","2015-01-04 16:05:37","Jackchongs","","","5573171"
"4417651","19","2015-01-04 16:06:00","sw0277","","","5573172"
"4417652","23","2015-01-04 16:06:06","ironforge","","","5573173"
"4417653","1","2015-01-04 16:06:06","Veronicaashgmailcom Tippex","","","5573174"
"4417654","27","2015-01-04 16:06:24","Shani ","","","5573176"
"4417655","1","2015-01-04 16:06:41","Jatin","","","5573178"
"4417656","1","2015-01-04 16:06:44","mario","","","5573179"
"4417657","1","2015-01-04 16:07:22","melozo","","","5573183"
"4417658","47","2015-01-04 16:07:31","Mac","","","5573184"
"4417660","41","2015-01-04 16:09:22","Gautam Datta","","","5573189"
"4417662","1","2015-01-04 16:10:58","Harper","","","5573146"
"4417663","1","2015-01-04 16:11:48","Siam Rafsunjani","","","5573196"
"4417664","5","2015-01-04 16:12:29","Vincenzo Ferreri","","","5573199"
"4417665","3","2015-01-04 16:12:39","Benjamin","","","5573200"
"4417666","7","2015-01-04 16:13:22","Cheenu A","","","5573204"
"4417667","1","2015-01-04 16:13:33","stackk","Asia","","5573205"
"4417668","3","2015-01-04 16:13:39","user78974","","","5573207"
"4417669","1","2015-01-04 16:13:46","Maydav","","","5573209"
"4417670","78","2015-01-04 16:13:50","Unkn0wn","ir","","5573210"
"4417671","1","2015-01-04 16:14:30","Mike Newman","","","5573214"
"4417672","3","2015-01-04 16:15:12","morrison","Ukraine, Kiev","","5573216"
"4417673","1","2015-01-04 16:15:22","oCyrusTheVirus","","","5573217"
"4417674","1","2015-01-04 16:15:25","Daniel Nam","","","5573218"
"4417675","1","2015-01-04 16:15:50","Becky","","","5573219"
"4417676","3","2015-01-04 16:16:12","Komeil","","","5573220"
"4417677","11","2015-01-04 16:19:01","Rony Hassan","","","5573223"
"4417678","81","2015-01-04 16:19:34","Mohammad","","","5573225"
"4417679","1","2015-01-04 16:19:56","Ganesh Patil","","","5573226"
"4417680","1","2015-01-04 16:20:32","BUG","Lebanon","","5573228"
"4417681","1","2015-01-04 16:20:46","user4417681","","","5573229"
"4417682","1","2015-01-04 16:21:34","user4417682","","","4107909"
"4417683","1","2015-01-04 16:21:54","Codey55","Netherlands","","5573232"
"4417684","1","2015-01-04 16:22:27","Kamal Balwani","","","5573233"
"4417685","85","2015-01-04 16:22:42","whileFalse","","","5573234"
"4417686","3","2015-01-04 16:23:10","saulrosillo","","","5573235"
"4417687","1","2015-01-04 16:24:05","Frank Kristiansen","Norway","","5573238"
"4417688","1","2015-01-04 16:24:51","Mixolap","","","5573242"
"4417689","1","2015-01-04 16:25:11","Mukesh Kadav","","","5573244"
"4417690","1","2015-01-04 16:26:10","Matthew Korwel","","","5573246"
"4417691","1","2015-01-04 16:26:12","john thorogood","","","5573247"
"4417692","47","2015-01-04 16:27:07","devPash","","","5573248"
"4417693","1","2015-01-04 16:28:15","Nikolay Jordanov","","","5573249"
"4417694","1","2015-01-04 16:28:29","rajeshri shahu","","","5573250"
"4417695","1","2015-01-04 16:30:02","Bernd van Doorn","Germany","","5573252"
"4417696","11","2015-01-04 16:30:41","peter williamson","","","5573253"
"4417697","3","2015-01-04 16:30:43","Amjad Obeidat","","","5573254"
"4417698","1","2015-01-04 16:32:17","Jeff Alan Knueppel Jr.","","","5573255"
"4417699","1","2015-01-04 16:32:39","Furioceki","","","5573256"
"4417700","1","2015-01-04 16:32:56","Ryan Volpe","","","5573257"
"4417701","31","2015-01-04 16:33:33","Māris Brants","","","5573261"
"4417702","5","2015-01-04 16:34:08","Liam","","","5573262"
"4417703","1","2015-01-04 16:34:40","EmiruTheKnight","","","5573264"
"4417704","3","2015-01-04 16:35:05","Klavs","","","5573266"
"4417705","497","2015-01-04 16:35:15","Karthik Cherukuri","Waltham, MA, United States","","4723811"
"4417706","1","2015-01-04 16:35:22","cindysym","","","5573267"
"4417707","1","2015-01-04 16:37:19","Dragonflames","","","5573271"
"4417708","1","2015-01-04 16:37:34","Kamal Nath","","","5573273"
"4417709","1","2015-01-04 16:38:02","Jack","","","5573275"
"4417710","1","2015-01-04 16:38:28","Nikolay-D","","","5573276"
"4417711","1","2015-01-04 16:40:55","MahomaGreyRock","Turkey","","5573278"
"4417712","1","2015-01-04 16:41:25","toto","","","5573280"
"4417713","1","2015-01-04 16:41:58","Bo Normann Jensen","","","3573370"
"4417714","21","2015-01-04 16:42:01","Forrest G","","","5573281"
"4417715","1","2015-01-04 16:42:33","Jai Vyas","","","5573284"
"4417716","13","2015-01-04 16:43:48","dantothefuture","Moskva, Москва, Россия","","5573287"
"4417717","33","2015-01-04 16:44:15","Heisenberg","","","5573289"
"4417718","1","2015-01-04 16:44:47","Lester","Philippines","","5573294"
"4417719","1","2015-01-04 16:45:39","peterw","","","5573295"
"4417720","1","2015-01-04 16:46:26","Christian","","","5573297"
"4417721","1","2015-01-04 16:46:33","subha","","","5573298"
"4417722","1","2015-01-04 16:46:41","user4417722","","","5573299"
"4417723","271","2015-01-04 16:46:54","mlaHackingIsMagic","Toronto, ON","","5573300"
"4417724","141","2015-01-04 16:48:16","Gibbet","","","5573303"
"4417725","1","2015-01-04 16:48:21","Hetch Limz","","","5573304"
"4417726","1","2015-01-04 16:49:48","Ebuka Edeh","","","5573307"
"4417727","1","2015-01-04 16:49:48","Brian","","","5573308"
"4417728","93","2015-01-04 16:49:55","Mark","","","5573310"
"4417729","1","2015-01-04 16:50:38","mohana ravi","","","5573312"
"4417730","99","2015-01-04 16:50:57","HHH","","","5573314"
"4417731","131","2015-01-04 16:51:59","Frank Fourlas","Patras, Achaea, Greece","","5573317"
"4417732","1","2015-01-04 16:52:14","V4Vaithi","","","5573318"
"4417733","11","2015-01-04 16:52:43","Özgür Bıyıklı","","","5573305"
"4417734","111","2015-01-04 16:52:50","chitti","Hyderabad, Telangana, India","","5573319"
"4417735","1","2015-01-04 16:53:04","Horst Kern","","","5573320"
"4417736","1","2015-01-04 16:54:21","Michele Cancemi","","","5573321"
"4417737","9","2015-01-04 16:54:42","raorakesh","banglore","","5573323"
"4417738","1","2015-01-04 16:54:55","Sixto Mujica","","","5573325"
"4417739","1","2015-01-04 16:55:52","Marc Pugh","Aberystwyth","","5573330"
"4417740","129","2015-01-04 16:55:55","Arun Swaminathan","Palo Alto, CA, USA","","5573331"
"4417741","1","2015-01-04 16:56:19","test acc","","","5573333"
"4417742","103","2015-01-04 16:57:21","Strelok2014Strelok","","","5573336"
"4417743","1","2015-01-04 16:57:22","denisB","","","5573337"
"4417744","51","2015-01-04 16:57:33","jamhunn89","","","5573338"
"4417745","1","2015-01-04 16:57:41","ziarn","France","","5573339"
"4417746","1","2015-01-04 16:57:54","priya bhatt","","","5573340"
"4417747","11","2015-01-04 16:58:25","derkograf","","","5573341"
"4417748","1","2015-01-04 16:59:13","Albert K","","","5573343"
"4417749","1","2015-01-04 16:59:19","Borislav Mitev","","","5573344"
"4417750","1","2015-01-04 16:59:48","Earthz Techapanurak","","","5573345"
"4417751","31","2015-01-04 17:00:49","Srin Madipalli","","","5573347"
"4417752","1","2015-01-04 17:01:39","ภรณ์ภุมรินทร์ ก้อนทองดี","","","5573349"
"4417753","21","2015-01-04 17:02:18","NxtLevel","","","5573350"
"4417754","1","2015-01-04 17:02:25","tellme","","","5573351"
"4417755","1","2015-01-04 17:03:00","Pekir Pekir","","","5573352"
"4417756","1","2015-01-04 17:03:00","Bharat G S","","","5573353"
"4417757","1","2015-01-04 17:03:05","Ashish Chugh","","","5573354"
"4417758","1","2015-01-04 17:03:18","Alex Sorenson","","","5573356"
"4417759","1","2015-01-04 17:03:20","juan","","","5573357"
"4417760","344","2015-01-04 17:03:23","Weisen","","","5573358"
"4417761","1","2015-01-04 17:03:28","Robert Woods","Philadelphia, PA, USA","","5573359"
"4417762","1","2015-01-04 17:03:37","flinthill","","","5573360"
"4417763","1","2015-01-04 17:03:51","Ruslan K","","","5573362"
"4417764","1","2015-01-04 17:04:46","mentonio","","","5573365"
"4417765","1","2015-01-04 17:05:39","Bharat Sankannanavar","","","5573368"
"4417766","1218","2015-01-04 17:06:02","Jim Meyer","San Francisco Bay Area","","5573369"
"4417767","309","2015-01-04 17:06:15","user4417767","","","5573371"
"4417769","132","2015-01-04 17:09:17","sezanzeb","germany","","5573381"
"4417771","1","2015-01-04 17:09:56","Nicks777","","","5573384"
"4417772","1","2015-01-04 17:09:56","Mohammad Saiful Islam","Mecca, Saudi Arabia","","5573385"
"4417773","75","2015-01-04 17:10:08","Exho","","","5573386"
"4417774","1","2015-01-04 17:10:14","Mohssen Ayachi","","","5573387"
"4417775","3","2015-01-04 17:10:26","Abdul Nasir","","","5573389"
"4417776","19","2015-01-04 17:10:38","Prabjot Singh","Hyderabad","","438681"
"4417777","1","2015-01-04 17:11:53","Michael Niemeyer","","","5573391"
"4417778","1","2015-01-04 17:12:04","Li Yaoli","Shanghai","","5573392"
"4417779","13","2015-01-04 17:13:36","Tiago Roseiro","","","5573395"
"4417780","1","2015-01-04 17:13:37","thgcjogcniffku t","","","5573396"
"4417781","51","2015-01-04 17:14:25","Саша Данилов","","","5573399"
"4417782","21","2015-01-04 17:14:27","JPA9000","","","5573400"
"4417783","1","2015-01-04 17:14:34","Arjun R. Gulhane","","","5573401"
"4417784","71","2015-01-04 17:16:18","Aleksandr","","","5573403"
"4417785","1","2015-01-04 17:16:45","Ando Sonenblick","","","5573405"
"4417786","21","2015-01-04 17:18:40","Microgamer","Hannover, Germany","","5573409"
"4417787","528","2015-01-04 17:19:08","Thanooshan","Sri Lanka","","5573411"
"4417788","474","2015-01-04 17:19:42","Khurram Sharif","Pakistan","","5573413"
"4417789","1","2015-01-04 17:19:50","Srilakshmi Nair","","","5573414"
"4417790","15","2015-01-04 17:20:31","paolo bergomi","dublin","","5573419"
"4417791","274","2015-01-04 17:20:35","Akshay Dhankhar","Copenhagen, Denmark","","5573420"
"4417792","1","2015-01-04 17:21:08","user4417792","","","5573423"
"4417793","1","2015-01-04 17:21:45","adi","endeyozne","","5573425"
"4417795","1","2015-01-04 17:23:36","Kamil Krninský","","","5573430"
"4417796","1","2015-01-04 17:23:52","Alexander Lugovskoy","Kiev, Kyiv city, Ukraine","","5573431"
"4417797","31","2015-01-04 17:24:25","Marco Ciampini","","","5573434"
"4417798","1","2015-01-04 17:25:58","Martin Krauser","","","5573437"
"4417799","1","2015-01-04 17:26:33","Huy","","","5573438"
"4417800","21","2015-01-04 17:26:59","ABTUK Webmaster","UK","","5573439"
"4417801","54","2015-01-04 17:27:29","Ethan Peters","","","5573441"
"4417802","5","2015-01-04 17:27:33","kmoses","Pittsburgh, PA","","5573334"
"4417803","121","2015-01-04 17:27:47","David Donovan","","","5573442"
"4417804","39","2015-01-04 17:28:18","Dasha V Kravets","","","5573443"
"4417805","23","2015-01-04 17:28:38","GameandWatchgreen","","","5573444"
"4417806","463","2015-01-04 17:29:13","Lord ST","","","5573445"
"4417807","1","2015-01-04 17:29:33","rocan","","","5573446"
"4417808","1","2015-01-04 17:29:51","JesicaMirlena","","","5573447"
"4417809","1","2015-01-04 17:30:13","Ujjwal Shahi","","","5573448"
"4417810","1","2015-01-04 17:30:41","Frank B","","","5573449"
"4417811","533","2015-01-04 17:31:23","Stefan Bormann","","","5573451"
"4417813","23","2015-01-04 17:31:59","brahue","","","5573454"
"4417814","1","2015-01-04 17:32:42","Cadavidst","","","5573455"
"4417815","1174","2015-01-04 17:33:09","ruediger05","","","5573456"
"4417816","1","2015-01-04 17:33:49","saeed ullah","","","5573458"
"4417817","1","2015-01-04 17:33:51","Mine Timelapser","","","5573459"
"4417818","1719","2015-01-04 17:33:55","Nilesh","Pune, Maharashtra, India","","5573460"
"4417819","1","2015-01-04 17:34:04","Gorn","","","5573461"
"4417820","21","2015-01-04 17:34:15","Kambius","","","5573462"
"4417821","89","2015-01-04 17:34:31","magnus167","","","5573463"
"4417822","1","2015-01-04 17:34:53","Rohit Tiwari","","","5573464"
"4417823","1","2015-01-04 17:35:28","Lexington","","","5573467"
"4417824","1","2015-01-04 17:35:42","poliscistud","","","5573468"
"4417825","1","2015-01-04 17:38:01","Prabhakar Dhandapani","","","5573475"
"4417826","1","2015-01-04 17:38:08","mechmath","","","4452725"
"4417827","163","2015-01-04 17:40:17","Christina","Cambridge","","5573476"
"4417828","13","2015-01-04 17:40:53","alexMR","","","5573477"
"4417829","1","2015-01-04 17:44:34","My Love","","","5573435"
"4417830","21","2015-01-04 17:44:41","Koshur Cart","","","5573483"
"4417831","11","2015-01-04 17:45:42","Vitaly  Menshih","","","5573487"
"4417832","1","2015-01-04 17:45:53","Bruno Poli","","","5573489"
"4417833","1","2015-01-04 17:46:30","Karsten Held","Dresden","","5573491"
"4417834","41","2015-01-04 17:46:35","sebolicious","Wien, Österreich","","5573492"
"4417835","1","2015-01-04 17:46:59","Fabio V.","","","5573493"
"4417836","1","2015-01-04 17:47:35","boolean.logic boolean.logic","","","5573496"
"4417838","1","2015-01-04 17:47:41","suresh s","","","5573498"
"4417839","1","2015-01-04 17:48:16","Lars","","","5573499"
"4417841","1","2015-01-04 17:49:32","dx007","","","5573502"
"4417842","1","2015-01-04 17:49:47","Ugo Poddine","","","5573503"
"4417843","21","2015-01-04 17:50:09","mac_stack","","","5573504"
"4417844","1","2015-01-04 17:50:42","Wei ","","","3907454"
"4417845","3","2015-01-04 17:50:44","James","","","5573508"
"4417846","1","2015-01-04 17:51:38","Utkarsh Trivedi","","","5573509"
"4417847","1","2015-01-04 17:51:39","pradip datta","","","5573510"
"4417848","1","2015-01-04 17:52:32","b200800","","","5573512"
"4417849","1","2015-01-04 17:52:45","freddy96","","","5572695"
"4417850","1","2015-01-04 17:52:53","Marwan Gabr","","","5573513"
"4417851","23","2015-01-04 17:54:09","Alberto","","","5573514"
"4417852","1","2015-01-04 17:54:39","janvin","","","5573515"
"4417853","13","2015-01-04 17:55:42","Miroslav Strnad","","","5573517"
"4417854","11","2015-01-04 17:56:07","Field Agent Steve","","","5573519"
"4417855","1","2015-01-04 17:56:27","Edu Giglio","","","5573521"
"4417856","1","2015-01-04 17:56:59","Lûk","","","5573501"
"4417857","1","2015-01-04 17:57:41","takasugi","Guntur, Andhra Pradesh, India","","5573522"
"4417860","1","2015-01-04 17:57:52","Yugu Das","","","5573525"
"4417861","1","2015-01-04 17:59:11","ShooBear","","","5573527"
"4417863","1","2015-01-04 18:01:07","Elena Blanes","","","5573535"
"4417864","21","2015-01-04 18:01:20","Rafael Carvalho","","","5573537"
"4417865","1","2015-01-04 18:01:23","Rigoberto Ochoa","","","5573538"
"4417866","1","2015-01-04 18:01:34","Dipayan Karmakar","","","5573539"
"4417867","309","2015-01-04 18:02:13","Simus","","","5573540"
"4417869","1","2015-01-04 18:03:12","DB362","","","5573542"
"4417870","1","2015-01-04 18:06:24","Impossible","","","5573549"
"4417871","1","2015-01-04 18:06:35","BEW1989","Jacksonville, AL, USA","","5573550"
"4417872","203","2015-01-04 18:07:11","Lad","","","5573552"
"4417873","1","2015-01-04 18:09:11","Pat Q","","","5573558"
"4417874","1","2015-01-04 18:09:29","PJK","","","5573559"
"4417875","1","2015-01-04 18:09:34","Darsh Parikh","","","5573560"
"4417876","1","2015-01-04 18:10:19","Leon Gelyanah","","","5573562"
"4417877","1","2015-01-04 18:11:23","Nana99","","","5573565"
"4417878","1","2015-01-04 18:11:35","varezprog","","","5573566"
"4417879","15","2015-01-04 18:12:05","Víctor Boero","","","5573568"
"4417880","1","2015-01-04 18:12:26","nilha","","","5573569"
"4417882","1","2015-01-04 18:13:41","Caroline C","","","5573571"
"4417883","1","2015-01-04 18:13:50","GUi","Madrid, Spain","","5573572"
"4417884","45","2015-01-04 18:13:54","James","","","5573573"
"4417885","48","2015-01-04 18:14:12","paw3lx","Poland","","5573574"
"4417886","21","2015-01-04 18:14:32","Roi","","","5573575"
"4417887","1","2015-01-04 18:15:05","Tommy Lam","","","5573577"
"4417888","1","2015-01-04 18:16:32","Sam","Boulder, CO, United States","","5573583"
"4417889","1","2015-01-04 18:16:50","Marija Š.","","","5573585"
"4417890","1","2015-01-04 18:19:03","John Belg","","","5573589"
"4417893","1","2015-01-04 18:20:50","Rob Cartier","","","5573596"
"4417894","608","2015-01-04 18:22:33","emg184","","","5573601"
"4417896","1","2015-01-04 18:23:03","Kichee","","","2677343"
"4417897","1","2015-01-04 18:26:23","Simps","","","5573608"
"4417898","21","2015-01-04 18:26:39","LeftySwift","","","5573610"
"4417899","1","2015-01-04 18:27:35","Scott McGarrigle","","","5573612"
"4417900","1","2015-01-04 18:28:49","Kogyi tun","","","5573614"
"4417901","1","2015-01-04 18:29:13","Johnny Kwan","","","5573615"
"4417902","3","2015-01-04 18:29:22","breguCorp","","","5573616"
"4417903","1","2015-01-04 18:29:31","Connor McLeod","","","5573617"
"4417904","1","2015-01-04 18:29:45","celia regina pelegrini Pelegri","","","5573618"
"4417905","101","2015-01-04 18:30:12","web.learner","","","5573619"
"4417906","1","2015-01-04 18:30:22","Dhia Romd","","","5573622"
"4417907","1","2015-01-04 18:30:31","amethyst-deceivers","Berlin, Germany","","5573623"
"4417908","1","2015-01-04 18:31:01","Sharath Erukulla","","","5573625"
"4417909","1","2015-01-04 18:31:45","Antonio","","","5573626"
"4417910","1","2015-01-04 18:32:08","Chris Bruner","","","5573627"
"4417911","1","2015-01-04 18:33:08","Buck","Ohio, USA","","5573631"
"4417912","484","2015-01-04 18:33:17","Jim B","","","5573632"
"4417913","3","2015-01-04 18:33:27","shahaf shukrun","","","5573634"
"4417914","41","2015-01-04 18:33:56","Learner","","","5573635"
"4417915","21","2015-01-04 18:33:58","David","","","5573636"
"4417916","1","2015-01-04 18:34:09","jWebz","","","5573637"
"4417917","1","2015-01-04 18:34:26","Rahul Tripathi","","","5573638"
"4417918","1","2015-01-04 18:35:03","gunna35","","","5573641"
